"journal-article-10.2307_41431168-ngram1.txt","FUNDER'S MISSION TO THE FORMER SOVIET UNION: 7-22 September 1995: Trip Report"
"journal-article-10.2307_41443031-ngram1.txt","The British Chief Rabbinate: a Most Peculiar Practice"
"journal-article-10.2307_41443114-ngram1.txt","A Limited God"
"journal-article-10.2307_41443138-ngram1.txt","Beruria: A Suitable Case for Mistreatment ... or Why we Haven't Got the Sayings of Our Mothers"
"journal-article-10.2307_41444346-ngram1.txt","Aspects of the Jewish Unconscious"
"journal-article-10.2307_41443957-ngram1.txt","THE LIBRARY - A SOURCE OF STRENGTH: AN IMAGINARY TOUR THROUGH THE PRESENT AND PAST OF LEO BAECK COLLEGE LIBRARY"
"journal-article-10.2307_43740631-ngram1.txt","LONDON'S \"HAREDI\" PERIODICALS IN YIDDISH: LANGUAGE, LITERATURE AND ULTRA-ORTHODOX IDEOLOGY"
"journal-article-10.2307_41444029-ngram1.txt","Untervegs: A JOURNEY WITH THE YIDDISH TEXTBOOK"
"journal-article-10.2307_41444253-ngram1.txt","The Jews of the Diaspora, or the Vocation of a Minority"
"journal-article-10.2307_43744032-ngram1.txt","WHY DO PARENTS AFFILIATED TO PROGRESSIVE SYNAGOGUES CHOOSE TO SEND THEIR CHILDREN TO ORTHODOX JEWISH PRIMARY SCHOOLS?"
"journal-article-10.2307_41443252-ngram1.txt","THE JEWISHNESS OF JESUS"
"journal-article-10.2307_41443451-ngram1.txt","EZEKIEL: THE PROPHET, HIS TIMES, HIS MESSAGE"
"journal-article-10.2307_41443519-ngram1.txt","'... A BANNER I COULD NOT HOLD ALOFT'¹: ALFRED DÖBLIN AND JUDAISM"
"journal-article-10.2307_42751137-ngram1.txt","CHOOSING A HEIM: SURVIVORS OF THE HOLOCAUST AND POST-WAR IMMIGRATION"
"journal-article-10.2307_41443415-ngram1.txt","GERSHOM SCHOLEM–BETWEEN EXILE AND REDEMPTION"
"journal-article-10.2307_41444259-ngram1.txt","Karl Kraus: Jewish Prophet or Renegade?"
"journal-article-10.2307_43740699-ngram1.txt","NEGLECTED MEMORY: THE RECOLLECTION OF JEWS AMONG POLES. A CASE STUDY OF A TOWN IN SOUTHERN POLAND"
"journal-article-10.2307_41444500-ngram1.txt","A LIFE OF DIALOGUE: Buber and Psychotherapy"
"journal-article-10.2307_41443757-ngram1.txt","'COMMUNITIES AND JEWISH IDENTITY IN EUROPE', TRANSCRIPT OF FIRST PLENARY OF THE THIRD GENERAL ASSEMBLY OF EUROPEAN JEWRY, BUDAPEST 20-23 MAY 2004"
"journal-article-10.2307_41442282-ngram1.txt","The Amsterdam Colloquium: Part 2"
"journal-article-10.2307_41444099-ngram1.txt","THE STATE OF LADINO TODAY"
"journal-article-10.2307_43740671-ngram1.txt","HOLY PEOPLE, HOLY PLACE: Images of the Synagogue and its Leadership in Progressive Judaism"
"journal-article-10.2307_43740603-ngram1.txt","THE NEW JEWISH EUROPE: CHALLENGES AND RESPONSIBILITIES"
"journal-article-10.2307_41444082-ngram1.txt","Judeo-Spanish Manuscripts in the British Library's Hebrew Collection"
"journal-article-10.2307_41444550-ngram1.txt","THE IMPACT OF WOMEN IN THE RABBINATE"
"journal-article-10.2307_41443790-ngram1.txt","MARC ELLIS'S MESSIANISM AND THEOLOGICAL RATIONALE FOR JEWISH SOLIDARITY WITH THE PALESTINIANS"
"journal-article-10.2307_41444004-ngram1.txt","BRUNO SCHULZ'S LITERARY ADOPTEES. JEWISHNESS AND LITERARY FATHER-CHILD RELATIONSHIPS IN CYNTHIA OZICK'S AND DAVID GROSSMANN'S FICTION"
"journal-article-10.2307_43740605-ngram1.txt","RUSSIAN JEWS IN TODAY'S GERMANY: END OF THE JOURNEY?"
"journal-article-10.2307_41443875-ngram1.txt","A RETROSPECTIVE ON JOHN D. RAYNER AS LITURGIST"
"journal-article-10.2307_41443848-ngram1.txt","RABBI DR BAECK'S LEGACY TO PROGRESSIVE JUDAISM"
"journal-article-10.2307_41431118-ngram1.txt","Joseph and Potiphar's Wife: Psycho-Analytic Reflections"
"journal-article-10.2307_41443647-ngram1.txt","JEWISH MUSEUMS: FROM JEWISH ICONS TO JEWISH NARRATIVES"
"journal-article-10.2307_41444364-ngram1.txt","Robert Lowell: Peace and the Jews"
"journal-article-10.2307_41443512-ngram1.txt","CLAUDE MONTEFIORE AND LIBERAL JUDAISM"
"journal-article-10.2307_41443751-ngram1.txt","RETURNING: JEWISH LIFE IN ANTWERP IN THE AFTERMATH OF THE SECOND WORLD WAR (1944–45)"
"journal-article-10.2307_41444165-ngram1.txt","German Historians on Judaism"
"journal-article-10.2307_41443423-ngram1.txt","RECONSTRUCTING GOD-LANGUAGE: The Poetry of Nelly Sachs"
"journal-article-10.2307_41443452-ngram1.txt","GOD, ISRAEL AND COVENANT: UNITY IN THE BOOK OF DEUTERONOMY"
"journal-article-10.2307_41443724-ngram1.txt","POLIN: OUR GOALS AND ACHIEVEMENTS"
"journal-article-10.2307_41443978-ngram1.txt","REVEALING HIDDEN ASPECTS OF DIVINITY IN THE 'QUEER' FACE: TOWARDS A JEWISH 'QUEER' (LIBERATION) THEOLOGY"
"journal-article-10.2307_41442951-ngram1.txt","The Essence of Leo Baeck"
"journal-article-10.2307_41443139-ngram1.txt","The Impact of Women in the Rabbinate"
"journal-article-10.2307_41443448-ngram1.txt","I KINGS 1:1-53: 'VIVAT THE KING, VIVAT!' (A drama in two acts with prologue and epilogue)"
"journal-article-10.2307_41444549-ngram1.txt","THE OBLIGATIONS OF THE CHOSEN: JEWISH MUSEUMS IN A POLITICALLY CORRECT WORLD"
"journal-article-10.2307_41444027-ngram1.txt","BOOKS FOR THE MASSES: THE AMSTERDAM YIDDISH BOOK INDUSTRY, 1650-1800"
"journal-article-10.2307_41442841-ngram1.txt","Violence and the Jewish Tradition"
"journal-article-10.2307_41443823-ngram1.txt","I SAMUEL 9:1 – 14–SAUL'S DESTINY FULFILLED: A MEETING OF PARALLEL WORLDS"
"journal-article-10.2307_41443860-ngram1.txt","LOUIS JACOBS: OUR RABBI AND TEACHER"
"journal-article-10.2307_43740663-ngram1.txt","THE VOICES OF RUTH AND NAOMI: Cultural Transformation Through Librettos and Music"
"journal-article-10.2307_41444033-ngram1.txt","YIDDISH TANGO: A MUSICAL GENRE?"
"journal-article-10.2307_42751217-ngram1.txt","THE IMPORTANCE OF BEING ESTHER: RABBIS, CANONICITY, PROBLEMS AND POSSIBILITIES"
"journal-article-10.2307_41442624-ngram1.txt","Martin Buber and Reform Judaism"
"journal-article-10.2307_41443652-ngram1.txt","ON THE RISE OF THE HOUSE OF ROTHSCHILD AND THE DEATH OF ANNE FRANK:THE JEWISH MUSEUM IN FRANKFURT/MAIN — REGIONAL HISTORY WITH INTERNATIONAL ACCENTS"
"journal-article-10.2307_41444648-ngram1.txt","R. JOHANAN AND RESH LAKISH: THE IMAGE OF GOD IN THE STUDY HALL: 'MASCULINITY' VERSUS 'FEMININITY'"
"journal-article-10.2307_41431156-ngram1.txt","THE WRITER AND THE COMMISSARS"
"journal-article-10.2307_41443221-ngram1.txt","Is There a German-Jewish Legacy?"
"journal-article-10.2307_41443521-ngram1.txt","THE LEGACY OF RABBI JUDAH LOEW OF PRAGUE"
"journal-article-10.2307_41443906-ngram1.txt","EINSTEIN'S CHILDREN: CHAPTERS IN THE HISTORY OF THE EUROPEAN UNION OF JEWISH STUDENTS"
"journal-article-10.2307_41443907-ngram1.txt","MARTIN BUBER FROM THE PERSPECTIVE OF GERSHOM SCHOLEM"
"journal-article-10.2307_41444543-ngram1.txt","THE JEWISH BUILT HERITAGE IN THE UNITED KINGDOM AND IRELAND: REPORT ON A SURVEY, 1997-2000"
"journal-article-10.2307_41443516-ngram1.txt","SPINOZA"
"journal-article-10.2307_41444035-ngram1.txt","A TALE OF THE MURDERED SHTETL: THE IMAGE OF THE SHTETL IN YIDDISH LITERATURE IN POST-WAR POLAND"
"journal-article-10.2307_41444415-ngram1.txt","Ending Auschwitz and 1492: Reflections on the Future of Jewish and Christian Life With an Afterwood: Next year in Jerusalem"
"journal-article-10.2307_43740698-ngram1.txt","ISRAEL IN POLAND: A FORGOTTEN MOMENT IN POSTWAR HISTORY"
"journal-article-10.2307_43744077-ngram1.txt","One People"
"journal-article-10.2307_41442437-ngram1.txt","An Art for the Wilderness"
"journal-article-10.2307_41443523-ngram1.txt","LEADERS' PERCEPTIONS OF YOUTH IDENTITY IN A SUMMER CAMP IN THE UNITED KINGDOM: A QUALITATIVE ENQUIRY"
"journal-article-10.2307_41443414-ngram1.txt","'MYSTERY AND COMMANDMENT' IN LEO BAECK AND DIETRICH BONHOEFFER"
"journal-article-10.2307_41444101-ngram1.txt","SEPHARDI COPLAS: CHARACTERISTICS AND BIBLIOGRAPHY"
"journal-article-10.2307_41442183-ngram1.txt","Ten Years Later: Leo Baeck and European Judaism"
"journal-article-10.2307_41442227-ngram1.txt","Marx and the Jews"
"journal-article-10.2307_41444553-ngram1.txt","IS JEWISH IDENTITY A MATTER OF CHOICE? THE CASE OF YOUNG JEWS IN CONTEMPORARY POLAND"
"journal-article-10.2307_41443484-ngram1.txt","BERLIN: YESTERDAY, TODAY, AND TOMORROW"
"journal-article-10.2307_41444617-ngram1.txt","MAPPING DIALOGUE BETWEEN JEWISH AND MUSLIM COMMUNITIES IN EUROPE"
"journal-article-10.2307_41431061-ngram1.txt","THE JEWISH CEMETERY OF SALONIKA IN THE CROSSROADS OF URBAN MODERNISATION AND ANTI-SEMITISM"
"journal-article-10.2307_41443384-ngram1.txt","PROGRESSIVE JUDAISM FIFTY YEARS AFTER THE HOLOCAUST"
"journal-article-10.2307_41444107-ngram1.txt","'NO SO KOMO LAS DE AGORA' (I'M NOT LIKE THOSE MODERN GIRLS): JUDEO-SPANISH SONGS MEET THE TWENTY-FIRST CENTURY"
"journal-article-10.2307_41443376-ngram1.txt","HYAM MACCOBY ON JESUS: ADVANTAGES OF HISTORICAL CONTEXT"
"journal-article-10.2307_41443658-ngram1.txt","BLACK HATS AND HOLY TONGUES: LANGUAGE AND CULTURE AMONG BRITISH \"HAREDIM\""
"journal-article-10.2307_41444077-ngram1.txt","'REGALADAS DE SUS MADRES': JUDEO-SPANISH WOMEN'S POETRY ON THE HOLOCAUST"
"journal-article-10.2307_41444292-ngram1.txt","European Judaism Colloquium"
"journal-article-10.2307_42751064-ngram1.txt","JEWISH SCHOOLS IN A CHANGING EUROPE: OLD AND NEW CHALLENGES"
"journal-article-10.2307_41443007-ngram1.txt","The German-Jewish Symbiosis in Central Europe"
"journal-article-10.2307_41444592-ngram1.txt","FROM FINAL DEPOSITORY TO MEMORIAL THE HISTORY AND SIGNIFICANCE OF THE JEWISH MUSEUM IN PRAGUE"
"journal-article-10.2307_42751088-ngram1.txt","A STRUGGLE FOR THE PRESERVATION OF A GERMAN-JEWISH LEGACY. THE FOUNDATION OF THE LEO BAECK INSTITUTE IN NEW YORK"
"journal-article-10.2307_43744028-ngram1.txt","A HIDDEN HEART OF JEWISHNESS AND ENGLISHNESS: STANLEY KUBRICK"
"journal-article-10.2307_43744078-ngram1.txt","Liberty, Equality, \"Fraternity\": Women in the Light of Changing Religious Consciousness"
"journal-article-10.2307_41442839-ngram1.txt","Forgetting and Forgiving: The Post-Bitburg Controversy in Great Britain"
"journal-article-10.2307_41443246-ngram1.txt","SECULAR JEWISH RENEWAL IN FRANCE: Reinvestment in Identity and Political Weakness"
"journal-article-10.2307_41443824-ngram1.txt","THE TRANSPARENCY OF KING SAUL"
"journal-article-10.2307_41443976-ngram1.txt","LECTURE ON THE OCCASION OF THE FORTIETH ANNIVERSARY OF THE INTERNATIONAL JEWISH-CHRISTIAN BIBLE WEEK ON 31 JULY 2008 AT HAUS OHRBECK"
"journal-article-10.2307_41444098-ngram1.txt","WESTERN JUDEO-SPANISH (HAKITÍA): TRACING SPEECH THROUGH NARRATIVE"
"journal-article-10.2307_42751143-ngram1.txt","'WHATEVER IS IN PARENTHESIS WE DO NOT INCLUDE IN OUR PRAYERS'!? THE PROBLEMATIC NATURE OF THE 'ENEMY PSALMS' IN CHRISTIAN RECEPTION"
"journal-article-10.2307_43744021-ngram1.txt","INTRODUCTION: WRITING JEWS AND JEWISHNESS IN CONTEMPORARY BRITAIN"
"journal-article-10.2307_41443419-ngram1.txt","POST-RABBINIC JUDAISM"
"journal-article-10.2307_41444000-ngram1.txt","NEGATING DIASPORA NEGATION: CHILDREN'S LITERATURE IN JEWISH PALESTINE DURING THE HOLOCAUST YEARS"
"journal-article-10.2307_41444624-ngram1.txt","THE STORY OF THE TORAH SCROLLS FROM THE COLLECTIONS OF THE JEWISH MUSEUM IN PRAGUE AFTER THE SECOND WORLD WAR"
"journal-article-10.2307_41444645-ngram1.txt","IDENTITY AS A BRITISH JEW: THE VAN DER ZYL LECTURE"
"journal-article-10.2307_42751220-ngram1.txt","THE TARGUMS TO ESTHER"
"journal-article-10.2307_43740628-ngram1.txt","ONTOLOGY OR BUREAUCRACY? HANNAH ARENDT'S EARLY INTERPRETATIONS OF THE HOLOCAUST"
"journal-article-10.2307_41442485-ngram1.txt","To Be Equal or to Be Different A Reassessment of Israel's Role in the Contemporary Jewish Condition"
"journal-article-10.2307_41442880-ngram1.txt","The Alternative Jewish Community A Talk in the series 'Anglo-Jewry: Towards 2000.'"
"journal-article-10.2307_41443876-ngram1.txt","JOHN RAYNER: GERMAN, ENGLISH AND AMERICAN LITURGIST"
"journal-article-10.2307_41444548-ngram1.txt","THE OTHER AND THE ORDINARY: DEMYSTIFYING AND DEMUSEALISING THE JEW"
"journal-article-10.2307_41443517-ngram1.txt","ZION: THE FUNDAMENTALS OF A MISREADING"
"journal-article-10.2307_41443966-ngram1.txt","THE HEBREW COLLECTION OF THE BRITISH LIBRARY: PAST AND PRESENT"
"journal-article-10.2307_42751144-ngram1.txt","A Jewish Bridge out of the Darkness of German History: The Remarkable Testimony of Max Mannheimer, Holocaust Survivor, Eloquent Educator and Expressive Action Painter"
"journal-article-10.2307_42751211-ngram1.txt","\"THE LAST OF THE JUST\": AN UNTIMELY NOVEL FOR OUR TIMES"
"journal-article-10.2307_41444647-ngram1.txt","WESTERN JEWISH PERCEPTIONS OF RUSSIAN JEWS AT THE BEGINNING OF THE FIRST WORLD WAR"
"journal-article-10.2307_43740571-ngram1.txt","RELIGIOUS PLURALISM IN BOSNIA: Five Centuries of Convivencia, Five Years of Conflict"
"journal-article-10.2307_41443079-ngram1.txt","The Response of the Churches to Israel"
"journal-article-10.2307_41443620-ngram1.txt","AND GRANNY MAKES THREE"
"journal-article-10.2307_41443874-ngram1.txt","THE PAPER BRIDGE: JEWISH RESPONSES TO DESTRUCTION"
"journal-article-10.2307_41444468-ngram1.txt","THE DEVELOPMENT OF FEMINIST THEOLOGY AS A MEANS OF COMBATING INJUSTICE TOWARD WOMEN IN MUSLIM COMMUNITIES/CULTURE"
"journal-article-10.2307_41444551-ngram1.txt","THE FAMILY THERAPY APPROACH: ITS RELEVANCE TO WORK WITH CONGREGATIONS"
"journal-article-10.2307_41443912-ngram1.txt","THE BOOK OF RUTH AS EXEGETICAL LITERATURE"
"journal-article-10.2307_41443910-ngram1.txt","ISAAC AND IPHIGENEIA"
"journal-article-10.2307_41444322-ngram1.txt","Encounters with Shadow"
"journal-article-10.2307_43740664-ngram1.txt","SALAMONE ROSSI, JUDAISM AND THE MUSICAL CANON"
"journal-article-10.2307_41443078-ngram1.txt","The Place of the Jewish State in Christian-Jewish Relations"
"journal-article-10.2307_41443522-ngram1.txt","CZECH-JEWISH RELATIONS AND THE STATE OF CZECH JEWRY TEN YEARS AFTER THE FALL OF COMMUNISM"
"journal-article-10.2307_41443723-ngram1.txt","THE GUIDE OF THE PERPLEXED"
"journal-article-10.2307_41443903-ngram1.txt","COMING HOME: CHANGING CONCEPTS OF CITIZENSHIP IN POSTWAR AND REUNITED GERMANY"
"journal-article-10.2307_41444466-ngram1.txt","ARE WE PRISONERS OF OUR TRADITION? Women and Men in the Three Faiths"
"journal-article-10.2307_41443649-ngram1.txt","THE JEW UNDER GLASS: THE PROBLEM OF BEING AN EXHIBITION OBJECT"
"journal-article-10.2307_41443730-ngram1.txt","ALBERT FRIEDLANDER"
"journal-article-10.2307_41444097-ngram1.txt","JUDEZMO: THE JEWISH LANGUAGE OF THE OTTOMAN SEPHARDIM"
"journal-article-10.2307_43740612-ngram1.txt","MOSES BEN ABRAHAM AVINU AND HIS PRINTING-PRESSES"
"journal-article-10.2307_41432745-ngram1.txt","The Burden of the Holocaust 1945-1989: Horror, Mourning, Attempted New Beginning"
"journal-article-10.2307_41442993-ngram1.txt","Job's Illness and its Cure: An Experience of Psychotherapy"
"journal-article-10.2307_41443654-ngram1.txt","THE JEWISH HISTORICAL MUSEUM, BELGRADE"
"journal-article-10.2307_41443721-ngram1.txt","MŪSĀ IBN MAYMŪN AND THE ARAB-ISLAMIC EDUCATION"
"journal-article-10.2307_42751062-ngram1.txt","LIKRAT—LEADERSHIP AND DIALOGUE: PROJECT FOR JEWISH TEENS—FORGING JEWISH IDENTITY IN SWITZERLAND AND GERMANY"
"journal-article-10.2307_41443515-ngram1.txt","HANNAH ARENDT – THINKING IN CIRCLES"
"journal-article-10.2307_41444026-ngram1.txt","YIDDISH IN HISTORICAL RESEARCH: SOME REFLECTIONS"
"journal-article-10.2307_41444399-ngram1.txt","Israel – Source and Resource for World Progressive Jewry"
"journal-article-10.2307_43740610-ngram1.txt","A PSYCHOANALYTIC PERSPECTIVE OF LEADERSHIP AND FOLLOWERSHIP IN JEWISH INSTITUTIONAL LIFE"
"journal-article-10.2307_43744022-ngram1.txt","'GENES, SHMENES': JEW-ISH IDENTITIES IN CONTEMPORARY BRITISH JEWISH WRITING"
"journal-article-10.2307_41431058-ngram1.txt","LE COUP DE SIROCCO: THE SEPHARDI PRESENCE IN CONTEMPORARY FRANCE"
"journal-article-10.2307_41442422-ngram1.txt","What did Jews mean to Chekhov?"
"journal-article-10.2307_41443224-ngram1.txt","Meister Eckhardt and the Jewish Tradition"
"journal-article-10.2307_41443591-ngram1.txt","A PASSOVER IN MALLORCA"
"journal-article-10.2307_41444494-ngram1.txt","EXISTENTIAL ANXIETY FROM A PERSONAL PERSPECTIVE"
"journal-article-10.2307_41442719-ngram1.txt","Irony and Catharsis in Biblical Poetry: David's Lament over Saul and Jonathan (2 Sam. 1.19-27)"
"journal-article-10.2307_41443082-ngram1.txt","One Hundred Years of Zionism in England"
"journal-article-10.2307_41443648-ngram1.txt","PRESENTING JUDAISM: JEWISH MUSEUMS IN BRITAIN"
"journal-article-10.2307_41444614-ngram1.txt","ABRAHAM JOSHUA HESCHEL: HIS PLACE IN A BIBLICAL CHAIN OF TRADITION"
"journal-article-10.2307_41443760-ngram1.txt","THE STATUS OF THE JEWS IN ROMAN LEGISLATION: THE REIGN OF JUSTINIAN 527-565 CE"
"journal-article-10.2307_42751212-ngram1.txt","FIFTY YEARS ON: THE LIMITATIONS OF ANDRÉ SCHWARZ-BART'S \"THE LAST OF THE JUST\""
"journal-article-10.2307_43740668-ngram1.txt","ERINNERUNGEN EINES GROSSVATERS (A Grandfather Remembers)"
"journal-article-10.2307_41442229-ngram1.txt","After the Deluge"
"journal-article-10.2307_41443878-ngram1.txt","AN ANALYSIS OF THE RELATIONSHIP BETWEEN mSANHEDRIN 4:5, FOUR TRADITIONS ABOUT ADAM ATTRIBUTED TO RAV IN bSANHEDRIN 38A-B AND PSALM 139"
"journal-article-10.2307_41444625-ngram1.txt","THE JEWISH MUSEUM IN PRAGUE DURING THE SECOND WORLD WAR"
"journal-article-10.2307_42751087-ngram1.txt","GERMAN REFUGEE RABBIS IN THE UNITED STATES"
"journal-article-10.2307_43740630-ngram1.txt","COMPOSITION AS SPIRITUAL PRACTICE: MIND AND SPIRIT IN THE WORK OF ARNOLD SCHOENBERG"
"journal-article-10.2307_43740672-ngram1.txt","PIUS XII AND THE JEWS: The Clash between History and Theology"
"journal-article-10.2307_43744095-ngram1.txt","The Moving Train"
"journal-article-10.2307_41442992-ngram1.txt","A Therapist's View of Some Biblical Characters, Saul and Samuel, David and Jonathan"
"journal-article-10.2307_41443518-ngram1.txt","'ON THE SLAUGHTER': BIALIK CONFRONTS GOD AFTER KISHINEV, 1903"
"journal-article-10.2307_41444009-ngram1.txt","IS THE SERMON ON ITS DEATHBED?"
"journal-article-10.2307_41444469-ngram1.txt","THE DISCOVERY OF FRÄULEIN RABBINER REGINA JONAS: Making Sense of our Inheritance"
"journal-article-10.2307_41444641-ngram1.txt","YIDDISH FOLK MUSIC AS A MARKER OF IDENTITY IN POST-WAR GERMANY"
"journal-article-10.2307_42751082-ngram1.txt","INTRODUCTION: GERMAN RABBIS ABROAD AS CULTURAL AGENTS?"
"journal-article-10.2307_41442932-ngram1.txt","A Radical Feminist Perspective on Judaism"
"journal-article-10.2307_41443722-ngram1.txt","APPROACHES TO MAIMONIDES' \"GUIDE\""
"journal-article-10.2307_41444036-ngram1.txt","WHY A SPECIFIC CULTURAL IDENTITY DOES NOT EXCLUDE UNIVERSALITY IN TEACHING YIDDISH FOLKSONG"
"journal-article-10.2307_41444159-ngram1.txt","Ignaz Maybaum at Seventy"
"journal-article-10.2307_41443845-ngram1.txt","ARE THERE JEWISH ANSWERS TO EUROPE'S QUESTIONS?"
"journal-article-10.2307_41444141-ngram1.txt","Baeck and Rosenzweig"
"journal-article-10.2307_41444200-ngram1.txt","Trieste's Umberto Saba"
"journal-article-10.2307_42751213-ngram1.txt","HANNAH ARENDT: RADICAL EVIL, RADICAL HOPE"
"journal-article-10.2307_43740575-ngram1.txt","TRADITION AND CHANGE: Living the Questions: Jewish Identity and A Vision of the Future"
"journal-article-10.2307_41431089-ngram1.txt","The Jewish Novel in Italy"
"journal-article-10.2307_41443615-ngram1.txt","'IN THE MIDST OF MANY PEOPLES' – SOME NINETEENTH-CENTURY JEWISH COMPOSERS AND THEIR JEWISHNESS"
"journal-article-10.2307_41443729-ngram1.txt","BOLSTERS TO THEIR HUSBANDS: WOMEN AS WIVES IN RABBINIC LITERATURE"
"journal-article-10.2307_41444146-ngram1.txt","Paul and Pharisaism"
"journal-article-10.2307_41444612-ngram1.txt","HESCHEL IN THE CONTEXT OF MODERN JEWISH RELIGIOUS THOUGHT"
"journal-article-10.2307_43744072-ngram1.txt","The Problematic Cultural Status of Science"
"journal-article-10.2307_41443375-ngram1.txt","PEUT-ON RENDRE LES JUIFS PLUS UTILES ET PLUS HEUREUX EN FRANCE? ('Can the Jews in France be rendered more productive and happier?')"
"journal-article-10.2307_41444079-ngram1.txt","THE OTTOMAN PRESS AT THE DAWN OF THE TWENTIETH CENTURY THROUGH THE SALONICA NEWSPAPERS \"LA ÉPOCA\" AND \"EL AVENIR\""
"journal-article-10.2307_41444100-ngram1.txt","LADINO IN TURKEY: THE SITUATION TODAY AS REFLECTED BY THE LADINO DATABASE PROJECT"
"journal-article-10.2307_41444613-ngram1.txt","TWO HAVE HOLD OF A TALLIT: ABRAHAM JOSHUA HESCHEL'S RABBINIC SCHOLARSHIP"
"journal-article-10.2307_41443511-ngram1.txt","ISRAEL ABRAHAMS: MASTER TEACHER OF LIBERAL JUDAISM"
